pesex,peeduca,ptdtrace,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
2,40,1,43,1,-1,5,4,22,16
2,39,1,19,1,-1,11,4,46,16
1,39,1,53,1,-1,6,10,23,22
2,44,1,56,1,-1,11,1,46,1
2,39,1,21,1,-1,10,3,42,11
1,39,1,23,1,-1,5,10,22,22
1,44,1,36,2,-1,6,2,24,5
2,44,1,35,2,-1,10,1,42,1
1,44,1,50,1,-1,3,7,4,19
1,43,1,25,1,-1,3,2,4,4
1,39,1,41,1,-1,3,7,4,19
2,42,1,48,1,-1,10,2,40,8
1,39,1,56,1,-1,2,10,3,22
2,42,3,54,1,-1,11,3,46,13
2,44,1,51,1,-1,10,2,40,8
1,39,1,57,1,-1,3,7,4,19
2,43,1,43,1,-1,9,1,36,1
1,41,1,35,1,-1,10,1,42,1
2,43,1,70,1,-1,10,2,40,8
2,34,1,30,1,-1,1,6,1,18
1,34,1,32,1,-1,1,1,1,1
1,42,1,34,1,-1,13,2,51,10
2,38,1,24,4,4,12,4,48,16
1,40,1,39,1,-1,5,4,22,16
2,39,1,30,1,-1,4,9,19,21
2,39,1,71,1,-1,10,2,43,6
1,42,1,67,5,-1,10,2,40,8
1,39,1,44,1,-1,5,4,22,16
2,43,1,24,1,-1,10,3,41,11
1,39,1,21,1,-1,6,10,23,22
2,39,1,46,1,-1,11,1,44,1
2,39,1,25,1,-1,11,3,46,13
1,39,1,25,1,-1,5,4,22,16
1,39,1,27,1,-1,3,7,4,19
2,44,1,60,1,-1,9,1,36,2
2,44,1,45,1,-1,10,2,40,8
1,42,1,45,1,-1,4,1,19,1
1,43,1,54,1,-1,4,4,15,16
2,39,1,65,1,-1,13,5,51,17
1,43,1,26,1,-1,13,10,51,22
1,39,1,54,1,-1,3,7,4,19
2,42,1,62,1,-1,8,1,32,2
2,39,1,43,1,-1,10,5,42,17
1,41,1,64,1,-1,4,10,19,22
1,36,1,27,1,-1,9,7,39,19
1,39,1,28,1,-1,3,7,4,19
2,39,1,63,1,-1,10,3,42,11
2,44,1,62,1,-1,10,2,43,7
1,36,1,67,7,-1,3,7,4,19
2,39,1,62,1,-1,10,10,42,22
1,39,1,36,1,-1,5,4,22,16
2,39,1,35,1,-1,9,5,38,17
1,43,1,36,1,-1,7,2,27,9
2,42,1,30,1,-1,10,2,42,10
1,43,1,23,1,-1,6,10,23,22
1,39,2,46,1,-1,9,3,38,12
2,39,2,32,1,-1,13,5,51,17
1,43,4,65,1,-1,11,3,46,13
2,44,3,34,1,-1,10,1,40,1
2,42,1,40,1,-1,3,1,4,1
1,39,1,47,1,-1,3,1,4,1
2,36,1,18,1,-1,5,4,22,16
2,43,2,36,1,-1,10,5,42,17
1,39,1,66,1,-1,4,10,20,22
1,39,2,50,1,-1,3,7,4,19
1,43,2,30,1,-1,6,10,23,22
2,39,1,40,1,-1,11,1,46,1
2,39,1,38,1,-1,5,4,22,16
2,43,1,39,1,-1,5,1,22,2
1,43,1,41,1,-1,8,1,32,1
1,39,1,19,1,-1,11,9,44,21
2,40,1,49,1,-1,10,5,42,17
1,46,1,59,1,-1,10,2,42,10
1,42,1,27,1,-1,13,3,51,11
1,43,1,24,1,-1,6,10,23,22
1,42,1,22,1,-1,1,6,1,18
2,40,1,18,1,-1,11,3,46,13
2,43,1,51,1,-1,9,2,38,9
1,40,1,52,4,3,9,1,38,1
2,43,1,64,1,-1,8,1,32,1
2,43,1,77,1,-1,1,1,1,1
1,40,1,52,1,-1,12,8,49,20
1,43,1,33,1,-1,4,1,10,1
1,43,1,35,2,-1,4,9,12,21
1,45,4,51,1,-1,5,2,22,10
2,42,1,45,1,-1,3,5,4,17
1,33,1,62,1,-1,3,7,4,19
2,33,1,57,1,-1,12,3,50,14
1,40,1,23,1,-1,11,3,46,13
1,40,1,23,1,-1,10,3,42,11
2,43,1,23,1,-1,9,1,36,2
2,43,1,23,1,-1,9,1,36,2
2,39,1,42,2,-1,10,3,42,11
2,39,1,19,1,-1,5,4,22,16
1,38,1,17,7,-1,11,3,46,14
2,40,1,74,1,-1,5,4,22,16
1,43,1,44,1,-1,8,4,34,16
1,43,1,36,1,-1,13,1,51,2
1,40,1,49,1,-1,13,2,51,9
2,39,1,48,1,-1,13,5,51,17
1,43,1,27,1,-1,9,2,36,4
2,44,1,30,2,-1,5,1,21,2
1,43,1,34,1,-1,3,1,4,1
1,43,1,31,1,-1,5,2,22,3
2,43,1,27,1,-1,9,5,36,17
1,43,4,30,1,-1,11,3,46,13
1,46,1,42,1,-1,9,2,36,4
2,44,1,43,1,-1,6,2,23,9
1,44,1,53,1,-1,10,1,40,1
2,44,1,49,1,-1,10,1,40,1
1,43,4,38,1,-1,10,2,40,8
1,44,1,29,1,-1,4,4,19,16
1,38,1,28,1,-1,11,3,46,13
1,31,1,49,1,-1,11,3,46,13
1,38,1,26,4,30,3,7,4,19
2,38,1,22,1,-1,1,6,1,18
1,38,1,28,1,-1,3,7,4,19
1,32,1,62,1,-1,9,3,38,14
2,41,1,25,1,-1,10,3,42,11
1,39,1,29,1,-1,3,7,4,19
2,41,1,39,1,-1,1,5,2,17
2,38,1,30,4,8,10,3,42,11
1,38,1,31,1,-1,9,9,38,21
2,41,1,70,5,-1,13,5,51,17
1,40,1,31,1,-1,8,1,32,1
2,40,1,29,1,-1,10,3,41,11
1,41,1,38,1,-1,3,7,4,19
1,43,1,47,2,-1,11,3,46,13
2,35,1,15,1,-1,5,4,22,16
2,41,2,51,1,-1,13,3,51,11
1,39,2,63,1,-1,4,8,14,20
1,39,2,29,1,-1,4,9,17,21
2,44,2,72,1,-1,8,2,32,6
2,39,2,23,7,-1,11,4,46,16
2,43,2,39,1,-1,12,2,49,9
2,43,2,48,1,-1,10,1,40,1
1,39,2,73,5,-1,10,3,40,12
2,44,1,40,1,-1,13,1,51,1
2,41,1,59,1,-1,9,1,36,1
1,44,16,60,1,-1,10,1,40,1
2,39,2,49,1,-1,11,4,46,16
1,40,1,53,1,-1,4,9,10,21
1,39,1,31,1,-1,5,4,21,16
2,39,2,72,2,-1,10,3,42,11
2,36,2,51,1,-1,12,3,48,15
2,38,2,32,1,-1,12,3,48,15
1,35,2,25,4,1,12,10,47,22
2,44,1,56,1,-1,4,5,10,17
1,44,1,29,1,-1,11,3,46,13
1,39,2,38,1,-1,10,3,41,11
2,37,2,39,1,-1,6,4,23,16
2,43,2,28,1,-1,11,3,46,13
2,43,1,66,1,-1,10,1,42,2
1,43,1,53,1,-1,9,2,36,3
2,43,2,64,1,-1,10,2,41,10
1,44,1,33,1,-1,9,2,36,9
1,43,1,53,1,-1,5,1,21,2
2,42,1,52,1,-1,10,2,41,10
1,44,1,34,1,-1,4,1,7,2
1,39,1,37,1,-1,9,3,38,14
2,40,1,35,1,-1,8,4,34,16
2,39,1,36,1,-1,9,3,38,14
1,43,1,41,1,-1,8,2,32,3
1,39,1,30,1,-1,5,10,22,22
2,39,1,28,1,-1,8,1,32,2
2,40,1,51,1,-1,9,3,38,14
1,46,1,53,1,-1,9,1,38,1
2,39,1,38,1,-1,3,5,4,17
2,43,1,64,1,-1,8,2,34,7
1,39,1,43,1,-1,10,10,42,22
1,43,1,34,1,-1,8,2,32,3
2,43,1,62,1,-1,10,9,40,21
1,38,2,28,7,-1,3,7,4,19
1,42,1,66,4,11,9,1,36,2
2,42,1,62,1,-1,11,1,45,1
1,43,1,42,1,-1,8,4,33,16
2,39,1,36,1,-1,9,1,36,1
1,45,1,50,1,-1,9,2,36,3
2,45,1,39,1,-1,7,1,28,1
1,43,2,64,1,-1,8,5,32,17
2,39,2,59,1,-1,8,5,32,17
2,40,2,43,1,-1,9,1,36,2
2,43,2,42,1,-1,8,1,33,1
1,41,1,59,1,-1,10,2,42,10
1,40,4,64,1,-1,8,4,34,16
1,39,4,53,1,-1,10,5,41,17
2,40,5,51,1,-1,8,4,35,16
1,40,5,24,1,-1,5,10,22,22
2,40,4,64,1,-1,10,3,42,11
1,39,4,29,2,-1,10,3,40,14
1,41,1,53,1,-1,8,1,34,1
2,39,1,52,1,-1,5,1,22,2
1,39,1,35,1,-1,6,5,24,17
1,39,1,38,1,-1,3,7,4,19
2,43,5,28,1,-1,10,5,42,17
1,46,1,46,1,-1,10,2,42,10
2,39,9,58,1,-1,5,4,22,16
1,41,1,41,1,-1,4,2,10,9
2,40,1,41,1,-1,5,2,22,3
2,37,1,17,1,-1,11,3,46,13
1,39,1,47,1,-1,4,10,7,22
1,37,1,22,1,-1,4,9,7,21
1,45,1,36,1,-1,10,2,40,5
1,44,11,49,1,-1,10,2,41,6
1,40,1,50,1,-1,6,10,23,22
2,43,1,29,1,-1,10,5,42,17
1,39,2,38,1,-1,6,10,23,22
1,41,1,65,1,-1,3,7,4,19
2,39,1,64,1,-1,10,10,40,22
2,44,1,43,1,-1,13,2,51,5
1,41,1,42,1,-1,6,8,23,20
1,35,1,53,1,-1,4,1,19,1
1,39,1,21,1,-1,3,7,4,19
1,42,1,65,1,-1,5,4,22,16
2,39,1,34,1,-1,9,3,38,14
1,43,1,38,1,-1,11,5,46,17
2,39,1,65,1,-1,10,3,42,11
1,43,1,68,5,-1,9,1,36,2
1,43,1,44,1,-1,6,1,23,1
2,45,1,42,1,-1,13,1,51,1
1,39,2,64,1,-1,5,4,22,16
2,39,2,61,1,-1,11,3,46,13
1,41,1,40,1,-1,1,1,1,1
2,44,1,32,1,-1,10,1,40,2
2,40,1,50,1,-1,10,2,41,10
1,41,1,57,1,-1,10,2,41,10
1,37,1,18,1,-1,11,3,46,13
1,43,1,55,1,-1,8,1,33,2
2,42,1,54,1,-1,4,5,7,17
1,40,2,53,1,-1,4,8,5,20
2,41,1,45,1,-1,10,5,41,17
1,40,2,20,1,-1,1,6,1,18
1,43,1,67,1,-1,1,1,1,1
2,40,1,46,1,-1,4,9,13,21
2,39,1,22,1,-1,10,3,42,11
1,40,1,27,2,-1,9,3,38,12
1,44,1,35,1,-1,10,2,42,10
2,44,1,35,1,-1,10,2,42,10
2,43,1,62,1,-1,6,1,23,2
1,40,1,63,1,-1,6,1,23,1
2,42,2,42,1,-1,10,5,42,17
1,40,2,49,1,-1,6,9,24,21
1,39,2,20,1,-1,6,8,24,20
1,39,1,33,2,-1,5,4,22,16
2,43,1,53,1,-1,8,1,32,2
1,33,1,29,1,-1,4,9,6,21
2,33,1,28,1,-1,6,5,23,17
1,44,1,55,1,-1,10,1,40,1
2,43,1,52,1,-1,10,1,41,1
1,40,1,20,2,-1,10,2,40,9
2,40,1,19,1,-1,11,3,44,13
2,43,2,36,1,-1,10,2,40,8
2,35,2,15,1,-1,5,5,22,17
1,43,1,46,1,-1,9,1,36,1
1,39,1,57,1,-1,5,3,22,14
2,39,1,57,1,-1,6,10,23,22
1,39,1,24,1,-1,6,10,23,22
1,39,1,27,1,-1,5,4,22,16
2,39,1,19,1,-1,5,10,22,22
1,40,1,51,1,-1,3,7,4,19
2,40,1,45,1,-1,9,1,36,1
1,42,1,37,1,-1,9,1,36,1
1,40,2,57,2,-1,13,2,51,6
2,40,2,56,2,-1,10,1,41,1
2,43,2,63,1,-1,9,2,36,7
2,42,1,42,1,-1,10,2,43,6
1,36,1,17,1,-1,5,3,21,13
2,40,1,43,4,13,10,2,43,6
1,36,1,17,1,-1,11,3,46,13
1,43,1,51,1,-1,8,4,34,16
1,44,1,54,1,-1,10,2,40,4
1,39,1,52,1,-1,7,8,29,20
2,43,1,50,1,-1,10,2,41,10
2,44,1,51,1,-1,10,2,40,8
1,44,1,53,1,-1,10,2,40,6
2,36,1,17,1,-1,10,3,42,13
2,43,1,35,1,-1,10,2,40,3
1,43,1,45,1,-1,6,2,24,4
2,42,1,62,1,-1,10,2,42,10
1,41,1,43,1,-1,3,7,4,19
2,40,1,44,1,-1,12,3,50,14
2,42,1,75,1,-1,1,1,1,1
1,42,1,72,1,-1,1,6,1,18
2,41,1,34,1,-1,1,1,1,1
2,39,1,30,1,-1,10,3,42,11
1,41,1,51,1,-1,4,8,7,20
1,42,1,46,2,-1,13,3,51,12
2,44,1,44,1,-1,10,2,40,8
2,43,4,33,2,-1,9,2,36,9
1,40,1,38,1,-1,5,4,22,16
2,43,1,38,1,-1,10,2,43,6
2,44,1,57,1,-1,10,2,41,10
1,39,1,63,1,-1,1,6,1,18
1,43,1,65,1,-1,7,1,25,2
2,43,1,58,1,-1,10,2,43,8
2,37,1,19,1,-1,3,7,4,19
2,44,1,35,1,-1,3,7,4,19
2,39,1,47,1,-1,12,9,47,21
1,42,1,52,1,-1,5,2,22,3
2,38,1,22,1,-1,10,9,40,21
1,38,1,19,1,-1,1,1,1,1
2,37,1,18,1,-1,4,9,16,21
1,40,1,47,1,-1,5,4,21,16
2,43,1,50,1,-1,10,2,41,10
1,40,1,20,1,-1,11,3,46,13
1,44,4,26,1,-1,10,2,40,3
1,44,4,26,2,-1,10,2,40,8
1,43,1,28,1,-1,5,5,21,17
1,43,1,26,1,-1,9,2,36,3
2,43,1,54,1,-1,5,1,21,1
1,32,1,50,1,-1,10,3,42,14
2,41,1,21,1,-1,5,10,21,22
2,40,1,32,1,-1,5,4,22,16
2,40,1,58,1,-1,10,3,43,15
1,40,1,57,1,-1,11,3,45,13
2,36,1,65,1,-1,11,3,45,14
1,40,1,30,1,-1,11,2,45,3
1,39,4,33,1,-1,5,4,22,16
1,39,1,39,1,-1,9,2,36,3
1,39,1,48,1,-1,3,7,4,19
2,37,1,44,1,-1,10,5,42,17
1,43,1,55,4,56,8,1,32,1
2,44,1,55,1,-1,12,1,49,2
2,40,1,20,1,-1,10,3,40,15
2,42,2,43,1,-1,10,2,42,10
1,40,2,48,1,-1,12,3,48,15
2,43,2,65,4,2,13,1,51,1
2,40,1,36,1,-1,10,1,42,1
1,39,1,38,1,-1,6,10,23,22
2,44,1,35,1,-1,10,2,42,6
1,43,1,33,1,-1,4,9,13,21
2,37,2,64,1,-1,6,5,23,17
1,41,1,47,1,-1,7,2,27,9
2,40,1,42,1,-1,10,3,42,11
2,43,1,48,1,-1,10,2,40,8
1,43,1,53,1,-1,3,1,4,1
2,39,1,27,1,-1,5,4,22,16
1,40,3,49,1,-1,3,7,4,19
2,43,2,49,1,-1,5,4,22,16
1,43,1,29,1,-1,4,2,19,4
1,39,1,53,1,-1,5,3,22,14
1,39,1,63,2,-1,12,3,49,14
2,41,1,59,1,-1,9,2,36,10
2,31,1,39,1,-1,11,3,46,13
1,43,2,34,1,-1,8,2,32,3
1,44,8,35,1,-1,9,1,36,2
2,40,1,38,1,-1,12,3,48,15
2,43,1,47,1,-1,9,1,36,2
2,44,1,48,1,-1,9,2,36,4
1,43,1,66,1,-1,8,1,32,2
1,39,1,48,2,-1,3,7,4,19
1,43,1,73,1,-1,8,3,34,13
2,43,1,38,1,-1,8,3,34,13
2,40,1,44,1,-1,4,5,17,17
2,43,2,26,2,-1,10,2,41,10
2,40,2,30,1,-1,10,2,40,8
2,39,2,22,1,-1,11,3,46,13
2,39,2,22,1,-1,11,3,46,13
1,43,1,64,1,-1,12,8,47,20
2,44,1,48,1,-1,10,2,42,6
1,36,1,43,1,-1,5,10,22,22
1,42,1,38,1,-1,12,1,49,2
2,42,1,39,1,-1,12,1,49,1
2,43,1,27,1,-1,8,1,33,2
1,39,1,29,1,-1,11,3,46,13
2,43,1,71,1,-1,8,5,33,17
2,42,1,35,1,-1,10,5,40,17
1,40,1,36,1,-1,4,2,10,3
1,40,2,25,1,-1,13,2,51,3
2,43,1,50,1,-1,4,5,6,17
1,39,1,49,1,-1,5,5,22,17
2,43,1,36,1,-1,10,2,41,5
2,39,1,23,1,-1,9,1,38,1
1,41,1,52,1,-1,10,2,41,10
2,39,1,43,1,-1,11,3,46,13
2,39,1,21,1,-1,11,3,44,13
1,39,1,22,1,-1,4,9,6,21
2,39,1,46,1,-1,5,4,22,16
2,39,1,30,1,-1,11,5,45,17
2,44,1,40,1,-1,8,1,33,1
1,43,7,61,1,-1,12,3,48,14
2,40,1,52,1,-1,8,3,34,14
1,40,1,62,1,-1,5,4,22,16
2,39,1,19,1,-1,5,4,22,16
2,40,4,63,1,-1,9,1,37,1
1,39,8,31,1,-1,11,4,46,16
1,43,1,33,1,-1,5,4,22,16
2,44,4,56,2,-1,4,1,10,1
1,44,4,55,1,-1,4,1,8,1
1,43,1,57,1,-1,8,1,33,2
2,41,1,59,1,-1,10,2,42,10
2,42,1,24,1,-1,9,2,36,9
1,40,1,34,1,-1,5,4,22,16
2,39,1,62,1,-1,5,5,22,17
1,39,1,62,1,-1,10,10,40,22
2,39,4,27,1,-1,11,3,44,15
1,36,4,50,1,-1,12,4,48,16
2,39,4,29,1,-1,4,9,8,21
1,39,1,68,1,-1,4,9,14,21
2,39,1,44,1,-1,4,9,14,21
2,40,1,33,1,-1,10,2,42,10
2,43,1,35,1,-1,5,8,22,20
1,41,1,46,1,-1,9,9,39,21
2,43,1,26,1,-1,4,1,19,1
2,40,2,30,1,-1,10,3,42,11
1,43,1,71,4,35,11,3,46,13
1,38,2,65,1,-1,6,10,23,22
2,39,2,41,1,-1,6,5,23,17
1,45,1,27,1,-1,13,2,51,7
1,40,6,42,1,-1,3,7,4,19
1,43,1,30,1,-1,10,2,40,8
2,44,1,28,1,-1,10,2,40,6
2,44,1,63,1,-1,8,4,34,16
1,44,1,72,1,-1,9,2,36,5
1,39,1,43,1,-1,6,9,24,21
2,38,1,42,1,-1,13,5,51,17
2,37,1,18,1,-1,11,3,46,13
1,39,1,35,1,-1,11,3,46,13
1,39,1,17,4,8,3,7,4,19
2,39,1,62,1,-1,5,4,22,16
1,44,1,62,1,-1,12,8,47,20
1,44,1,28,1,-1,9,2,36,3
2,44,1,27,1,-1,9,2,36,9
1,43,2,36,1,-1,4,2,17,3
2,39,1,48,1,-1,5,5,22,17
1,38,1,51,1,-1,5,4,22,16
1,39,1,64,1,-1,8,4,33,16
2,42,1,62,1,-1,4,5,18,17
2,43,1,63,2,-1,13,1,51,1
1,43,1,65,1,-1,7,5,31,17
1,40,1,26,1,-1,6,5,23,17
2,44,1,32,1,-1,7,2,31,8
1,43,1,58,1,-1,10,2,40,3
2,42,1,57,1,-1,10,1,40,1
1,42,1,21,1,-1,10,2,40,8
2,39,1,21,1,-1,11,4,46,16
2,43,1,45,1,-1,10,5,41,17
1,43,1,46,1,-1,4,9,14,21
1,37,1,18,1,-1,5,3,22,14
1,36,1,17,4,2,11,4,46,16
1,44,1,39,1,-1,10,2,41,10
2,44,1,36,1,-1,10,2,41,10
1,42,1,56,1,-1,4,9,8,21
2,43,1,43,1,-1,10,3,41,11
2,36,1,16,1,-1,5,10,22,22
1,44,1,31,1,-1,13,2,51,5
1,43,1,74,1,-1,11,2,44,8
1,43,1,39,1,-1,9,2,36,3
2,44,4,39,1,-1,13,1,51,1
1,39,1,25,1,-1,12,8,47,20
1,39,1,22,1,-1,12,8,47,20
1,39,1,21,1,-1,12,8,47,20
1,43,4,26,1,-1,10,2,43,6
2,43,4,25,1,-1,10,2,43,6
2,43,4,57,1,-1,10,3,43,15
1,40,1,30,1,-1,3,2,4,3
2,44,1,41,1,-1,12,1,49,1
1,43,1,27,1,-1,10,2,42,10
2,39,1,26,1,-1,9,3,38,14
1,39,1,52,1,-1,4,9,11,21
1,43,2,27,1,-1,4,2,10,4
1,43,1,52,4,56,9,1,36,1
2,40,1,61,1,-1,9,1,36,1
2,44,1,41,1,-1,10,2,40,6
1,39,1,43,1,-1,5,4,22,16
2,43,1,38,4,2,13,3,51,11
1,39,1,58,1,-1,4,8,10,20
2,39,1,55,1,-1,11,5,44,17
2,40,1,55,1,-1,7,4,29,16
1,46,1,34,1,-1,10,2,41,10
2,37,1,69,1,-1,10,3,42,14
1,42,1,31,1,-1,5,5,22,17
2,43,1,48,1,-1,5,1,22,1
1,39,1,54,1,-1,3,7,4,19
2,40,1,56,1,-1,11,1,44,2
2,43,1,33,1,-1,13,5,51,17
1,43,1,37,1,-1,3,7,4,19
2,41,1,63,1,-1,10,2,42,10
1,42,1,59,1,-1,9,5,36,17
2,39,1,25,1,-1,10,2,40,8
1,43,1,57,1,-1,10,3,40,13
2,43,1,50,1,-1,5,2,22,9
1,39,1,18,1,-1,11,3,46,13
2,35,1,16,2,-1,11,3,46,13
2,43,1,50,1,-1,9,10,38,22
1,39,1,49,1,-1,6,8,23,20
2,37,1,18,7,-1,11,3,45,14
1,41,1,54,1,-1,5,10,22,22
1,41,1,68,1,-1,13,8,51,20
1,39,1,54,1,-1,4,1,17,1
1,39,2,64,1,-1,4,9,6,21
1,39,2,26,1,-1,12,8,47,20
2,43,1,56,1,-1,10,5,42,17
2,44,1,62,2,-1,11,2,44,9
2,42,1,45,1,-1,10,2,41,10
1,39,1,45,1,-1,3,8,4,20
2,40,1,55,1,-1,8,1,32,1
1,40,1,49,1,-1,3,7,4,19
2,46,1,46,1,-1,12,1,49,1
2,43,1,59,5,-1,13,1,51,2
1,45,1,63,1,-1,10,2,41,10
1,39,1,22,1,-1,8,5,35,17
1,38,1,58,1,-1,3,7,4,19
2,43,1,26,1,-1,9,1,36,2
1,44,1,27,1,-1,13,2,51,3
1,44,1,30,1,-1,9,2,36,3
2,44,4,45,1,-1,13,2,51,9
1,43,1,32,1,-1,10,2,43,3
2,40,1,31,4,1,10,3,42,11
2,44,1,27,1,-1,12,2,49,6
2,44,1,26,1,-1,10,2,43,3
2,43,1,27,1,-1,10,2,40,8
2,45,2,71,1,-1,11,2,44,9
1,40,1,52,1,-1,11,3,46,13
2,39,5,29,1,-1,10,3,42,11
1,39,5,31,1,-1,12,4,47,16
2,43,5,59,1,-1,10,1,40,1
1,39,5,60,1,-1,11,3,45,13
1,43,4,27,1,-1,6,2,24,4
2,43,1,26,1,-1,9,1,36,2
1,40,4,47,1,-1,3,7,4,19
2,40,4,36,1,-1,5,4,22,16
1,43,1,32,1,-1,10,1,42,1
2,43,1,27,4,13,10,1,42,1
1,39,1,26,1,-1,11,1,46,1
1,39,1,26,1,-1,3,4,4,16
1,44,1,34,1,-1,10,2,41,10
2,43,1,33,1,-1,10,5,42,17
2,39,1,61,1,-1,10,3,41,14
1,39,1,54,1,-1,3,7,4,19
1,39,1,26,1,-1,3,7,4,19
1,39,1,22,1,-1,11,3,46,13
1,40,1,35,4,30,8,2,32,3
2,44,2,48,1,-1,10,2,40,8
1,39,1,31,7,-1,3,7,4,19
2,43,1,29,1,-1,10,1,40,2
2,46,1,51,1,-1,9,1,36,1
1,39,1,57,1,-1,3,7,4,19
1,39,1,41,1,-1,4,8,19,20
2,43,1,41,1,-1,10,2,40,8
2,41,1,30,1,-1,10,2,41,10
1,42,1,32,1,-1,4,9,10,21
2,43,1,39,2,-1,5,5,22,17
2,39,2,72,1,-1,10,3,42,11
2,44,2,48,1,-1,10,2,40,8
2,39,1,62,1,-1,8,1,34,1
2,38,1,63,4,26,6,3,23,13
1,39,1,30,1,-1,3,7,4,19
1,40,4,22,1,-1,10,5,42,17
2,40,1,38,1,-1,5,4,22,16
2,43,1,22,1,-1,9,2,36,9
2,39,1,38,1,-1,5,4,22,16
1,39,7,30,2,-1,4,9,18,21
2,41,1,31,2,-1,10,3,42,11
1,41,1,46,1,-1,3,7,4,19
2,44,1,30,1,-1,9,1,36,2
2,44,1,27,1,-1,10,2,40,8
1,40,1,69,1,-1,9,1,36,2
2,40,1,45,1,-1,11,1,46,1
1,44,1,30,1,-1,9,2,36,3
1,43,1,26,1,-1,9,2,36,3
1,43,1,29,1,-1,7,4,28,16
2,43,1,28,1,-1,11,1,44,1
1,41,1,58,1,-1,12,4,47,16
1,37,1,61,1,-1,5,10,21,22
2,40,1,51,1,-1,10,3,42,11
1,41,9,25,1,-1,6,10,23,22
2,40,1,21,1,-1,5,1,22,1
1,43,1,29,1,-1,10,2,42,10
2,42,1,29,1,-1,10,2,41,10
1,41,1,42,1,-1,3,7,4,19
2,42,3,28,1,-1,10,2,41,10
1,40,1,31,1,-1,12,2,49,6
2,39,3,32,1,-1,10,5,42,17
2,39,1,61,1,-1,5,4,22,16
1,43,4,74,2,-1,10,2,40,8
2,42,1,48,3,1,2,7,3,19
1,43,1,33,2,-1,3,7,4,19
2,45,1,32,2,-1,9,2,36,7
1,44,2,44,1,-1,10,3,41,11
2,44,1,72,1,-1,10,2,40,8
1,43,1,24,1,-1,13,2,51,3
2,44,1,53,1,-1,9,1,38,2
1,40,1,21,1,-1,6,10,23,22
1,39,1,42,1,-1,2,7,3,19
2,39,1,58,1,-1,10,3,42,11
1,39,1,24,1,-1,10,8,40,20
2,39,1,38,7,-1,12,5,47,17
2,40,1,45,1,-1,11,1,45,1
1,39,1,40,1,-1,11,3,45,13
2,43,1,43,1,-1,8,1,32,2
1,39,1,67,1,-1,6,10,23,22
2,39,1,67,1,-1,6,10,23,22
1,43,1,67,1,-1,6,10,23,22
2,39,1,85,1,-1,10,5,40,17
1,39,1,51,1,-1,5,3,21,14
2,39,1,22,1,-1,9,3,38,14
1,39,1,64,1,-1,13,9,51,21
2,44,1,62,1,-1,10,2,40,8
1,39,1,54,1,-1,9,1,36,1
1,39,1,65,1,-1,2,4,3,16
2,39,1,65,1,-1,10,5,40,17
1,39,1,57,1,-1,3,7,4,19
2,43,1,59,1,-1,10,5,42,17
2,41,3,41,1,-1,3,7,4,19
1,39,3,46,1,-1,5,4,22,16
2,39,3,20,1,-1,11,4,46,16
1,39,3,48,1,-1,3,7,4,19
2,42,1,78,1,-1,5,4,22,16
1,42,1,47,1,-1,5,2,21,3
2,41,1,57,1,-1,10,2,42,10
1,39,1,59,3,2,6,10,23,22
1,39,1,56,1,-1,4,9,16,21
1,41,1,37,4,9,8,2,32,3
1,43,1,50,1,-1,6,10,23,22
1,43,1,52,1,-1,3,4,4,16
1,42,1,44,1,-1,10,3,40,14
1,39,1,42,1,-1,3,7,4,19
1,39,1,24,1,-1,6,10,23,22
2,39,1,24,1,-1,6,1,23,1
1,39,1,62,1,-1,9,3,38,14
1,44,4,34,1,-1,10,2,40,8
2,44,4,33,1,-1,9,2,36,3
1,43,4,39,1,-1,9,10,39,22
1,39,1,39,1,-1,5,4,22,16
2,39,6,78,1,-1,8,5,32,17
1,39,1,34,1,-1,9,3,38,14
2,43,1,33,1,-1,8,5,33,17
2,39,1,32,7,-1,11,2,44,9
1,44,1,60,1,-1,13,2,51,10
2,41,1,50,1,-1,5,4,22,16
1,40,2,19,1,-1,12,2,49,6
2,39,2,21,1,-1,11,5,46,17
1,42,1,60,1,-1,4,2,8,4
1,39,1,54,1,-1,3,7,4,19
2,43,1,54,1,-1,10,2,42,10
1,42,1,52,1,-1,6,10,23,22
2,40,1,70,1,-1,10,1,42,1
1,33,1,37,1,-1,4,3,13,14
2,36,1,39,1,-1,12,3,50,14
1,35,1,22,1,-1,9,3,38,14
1,40,1,25,1,-1,12,3,50,14
2,43,1,53,1,-1,4,1,17,1
2,43,1,63,1,-1,4,1,17,1
1,41,1,64,1,-1,10,2,41,10
1,40,1,34,4,104,10,2,42,10
2,44,1,39,1,-1,10,2,40,8
1,44,1,35,1,-1,10,2,40,8
2,45,1,35,1,-1,10,2,40,8
2,44,1,72,1,-1,12,1,49,1
1,39,1,31,1,-1,9,3,38,14
1,36,1,48,1,-1,5,10,22,22
2,41,1,22,3,3,10,3,42,11
2,39,1,18,4,12,10,2,40,8
1,40,1,33,1,-1,1,1,1,1
2,40,1,40,1,-1,5,5,21,17
2,42,1,52,1,-1,9,3,38,14
2,42,1,34,1,-1,8,4,33,16
1,40,1,44,1,-1,4,9,6,21
2,42,1,37,1,-1,10,2,40,8
1,40,1,38,1,-1,1,2,2,4
1,40,1,20,4,2,5,4,22,16
1,37,1,16,1,-1,12,8,47,20
2,42,1,25,1,-1,12,3,48,15
1,42,1,28,1,-1,4,2,6,3
