pesex,peeduca,prtage,pemlr,prunedur,prmjind1,prmjocc1,prdtind1,prdtocc1
1,43,33,1,-1,9,2,36,9
1,40,37,2,-1,11,2,44,9
1,43,49,1,-1,9,1,38,1
2,40,50,1,-1,8,5,32,17
1,42,73,1,-1,1,1,2,1
1,39,33,1,-1,10,1,43,1
2,39,31,1,-1,10,2,42,3
1,45,80,1,-1,9,2,36,7
2,43,46,1,-1,8,4,33,16
1,44,47,1,-1,5,10,22,22
1,40,40,1,-1,3,1,4,1
1,40,19,1,-1,11,3,46,13
1,42,52,1,-1,8,1,32,2
2,43,50,1,-1,11,2,44,9
2,40,62,1,-1,10,3,42,11
1,40,64,1,-1,13,5,51,17
1,39,66,1,-1,1,1,1,1
2,42,63,1,-1,4,9,8,21
1,43,63,1,-1,1,6,1,18
2,39,53,1,-1,1,6,1,18
2,44,55,1,-1,10,5,43,17
1,43,58,1,-1,4,5,10,17
2,43,27,1,-1,10,2,41,10
1,46,35,1,-1,5,2,22,10
2,44,35,1,-1,10,2,42,10
2,46,52,1,-1,5,4,22,16
2,43,31,1,-1,10,5,42,17
1,43,31,1,-1,12,8,47,20
2,35,15,1,-1,11,3,44,15
2,43,23,1,-1,3,7,4,19
1,43,56,3,52,9,1,38,1
1,37,25,1,-1,11,10,46,22
2,41,62,1,-1,12,3,48,15
1,39,28,1,-1,6,10,23,22
1,43,24,1,-1,9,2,36,3
1,43,23,1,-1,9,2,36,3
1,43,39,1,-1,5,1,22,1
2,43,37,1,-1,5,1,22,1
1,42,30,1,-1,11,3,45,13
1,43,29,1,-1,11,4,44,16
2,40,33,1,-1,12,2,49,6
1,40,39,1,-1,9,8,38,20
1,39,42,1,-1,2,7,3,19
2,43,41,1,-1,8,5,34,17
2,42,66,1,-1,5,4,22,16
1,41,48,1,-1,11,1,46,1
2,43,48,1,-1,10,2,42,10
1,39,24,1,-1,11,3,46,13
1,40,50,1,-1,12,3,50,11
1,43,58,1,-1,1,1,1,1
2,43,58,1,-1,1,1,1,1
2,37,63,1,-1,10,3,42,11
1,43,35,2,-1,10,2,40,5
2,43,41,1,-1,10,2,40,8
1,40,30,1,-1,12,8,47,20
2,41,29,1,-1,4,5,19,17
1,42,28,1,-1,10,2,43,4
2,42,26,1,-1,8,1,32,2
1,46,61,2,-1,9,2,36,7
2,42,80,1,-1,10,1,43,1
2,39,37,1,-1,10,5,42,17
1,39,35,1,-1,2,1,3,1
2,39,53,1,-1,11,1,46,1
1,40,63,1,-1,4,2,6,4
2,44,85,1,-1,1,1,1,1
2,40,35,1,-1,9,3,38,14
1,39,34,1,-1,3,1,4,1
2,44,35,1,-1,5,4,22,16
1,43,38,1,-1,3,1,4,1
1,40,67,1,-1,1,1,1,1
1,38,43,1,-1,5,7,22,19
2,39,43,1,-1,10,5,41,17
1,40,76,1,-1,5,4,22,16
1,38,76,1,-1,3,7,4,19
2,40,52,1,-1,11,1,46,1
1,39,23,1,-1,11,3,46,13
2,39,36,2,-1,5,4,22,16
1,46,69,1,-1,9,2,36,7
2,46,58,1,-1,9,2,36,7
2,40,38,1,-1,9,1,38,2
1,42,46,1,-1,5,10,22,22
1,42,46,1,-1,13,3,51,12
1,39,23,1,-1,4,9,11,21
2,39,59,1,-1,5,4,22,16
2,42,23,1,-1,10,2,42,10
2,39,22,1,-1,5,7,22,19
2,39,50,1,-1,5,10,22,22
2,36,46,1,-1,5,5,22,17
1,40,48,1,-1,4,8,17,20
2,42,42,1,-1,10,2,42,10
1,39,28,1,-1,3,9,4,21
1,39,22,1,-1,3,7,4,19
1,39,32,1,-1,11,3,46,13
2,44,30,1,-1,10,2,40,8
2,40,27,1,-1,9,5,38,17
1,40,35,4,3,4,9,5,21
2,40,33,1,-1,5,4,22,16
1,39,37,1,-1,3,9,4,21
1,39,67,1,-1,3,7,4,19
2,39,41,1,-1,6,10,23,22
1,43,60,1,-1,2,1,3,1
1,43,24,1,-1,9,2,36,7
2,43,24,1,-1,10,3,43,15
1,43,64,1,-1,5,5,21,17
1,44,64,1,-1,10,2,40,8
2,42,61,1,-1,11,3,46,13
2,38,55,1,-1,4,10,10,22
1,38,31,1,-1,4,9,10,21
2,44,51,1,-1,4,2,10,9
2,40,52,1,-1,7,1,27,1
1,43,63,1,-1,5,4,22,16
2,39,56,1,-1,8,5,32,17
2,43,31,1,-1,3,4,4,16
2,40,58,1,-1,5,4,22,16
2,40,53,1,-1,5,4,22,16
1,40,61,1,-1,3,8,4,20
1,40,23,1,-1,11,3,46,13
2,42,58,1,-1,10,2,41,10
1,44,50,1,-1,9,1,36,1
2,43,49,1,-1,9,2,36,9
2,44,76,1,-1,10,2,40,9
1,39,37,1,-1,6,10,23,22
2,42,32,2,-1,10,3,42,11
2,44,42,1,-1,9,1,36,1
2,44,43,2,-1,10,2,40,10
1,45,62,1,-1,9,2,36,7
2,43,61,1,-1,10,1,42,1
2,41,79,1,-1,10,2,43,8
1,43,60,1,-1,4,1,7,1
2,42,58,1,-1,8,1,32,2
1,43,35,1,-1,4,1,13,1
1,42,26,1,-1,13,3,51,14
1,42,28,1,-1,8,5,32,17
2,43,60,1,-1,9,1,36,2
1,43,64,1,-1,4,1,8,1
1,40,22,1,-1,10,3,41,11
2,39,18,1,-1,11,3,46,13
1,43,52,1,-1,7,8,27,20
2,39,62,1,-1,12,1,48,1
2,43,51,1,-1,8,1,33,1
1,43,50,1,-1,5,1,22,2
1,39,56,1,-1,9,5,36,17
2,43,50,1,-1,10,1,42,1
2,40,28,1,-1,10,3,41,11
1,39,29,1,-1,5,8,22,20
2,44,53,1,-1,10,2,43,6
1,43,67,1,-1,11,1,44,1
2,44,63,1,-1,10,2,40,8
1,40,28,1,-1,5,1,21,1
1,41,67,1,-1,6,10,23,22
2,43,69,1,-1,8,1,32,2
2,41,72,1,-1,10,3,43,15
1,43,47,1,-1,11,3,46,13
2,41,53,1,-1,4,9,13,21
2,44,41,1,-1,8,1,32,1
1,40,27,1,-1,6,1,23,1
2,39,40,1,-1,3,7,4,19
1,39,41,4,61,10,3,42,11
1,39,54,1,-1,9,3,38,14
2,39,55,1,-1,12,3,50,14
1,39,24,1,-1,9,3,38,14
1,43,56,1,-1,4,9,6,21
2,42,60,1,-1,10,5,42,17
1,39,49,1,-1,4,2,10,3
2,43,39,1,-1,10,2,40,8
1,40,50,2,-1,3,1,4,1
2,44,46,2,-1,10,2,40,8
2,43,51,2,-1,11,3,44,13
1,40,59,1,-1,9,8,38,20
1,39,53,1,-1,11,9,44,21
2,44,60,1,-1,10,1,42,1
1,39,62,1,-1,5,1,21,1
2,43,24,1,-1,5,4,22,16
1,35,60,1,-1,9,3,38,14
2,40,56,1,-1,9,3,38,14
1,40,31,1,-1,9,3,38,14
2,40,41,1,-1,10,2,42,10
2,39,65,1,-1,5,2,22,9
2,40,45,1,-1,8,5,32,17
1,39,45,1,-1,3,7,4,19
1,40,20,1,-1,5,4,22,16
2,40,56,1,-1,10,3,40,13
1,43,49,1,-1,4,4,13,16
2,44,46,1,-1,4,1,19,2
1,44,49,1,-1,8,1,32,2
2,43,54,1,-1,10,2,40,8
1,44,53,1,-1,10,1,40,1
2,40,21,1,-1,11,5,45,17
1,44,54,1,-1,8,1,32,1
2,43,27,1,-1,8,1,32,2
1,39,34,1,-1,8,3,32,12
2,39,25,1,-1,11,5,46,17
2,43,24,1,-1,10,2,40,8
2,43,23,1,-1,10,2,40,8
2,43,23,1,-1,10,2,40,8
1,43,24,1,-1,10,2,40,8
2,43,55,1,-1,8,1,33,2
2,39,26,1,-1,6,5,23,17
2,43,59,1,-1,4,9,8,21
1,43,29,1,-1,10,2,40,3
2,43,25,1,-1,10,2,41,10
1,43,30,1,-1,4,1,19,2
2,44,29,1,-1,10,2,40,8
2,41,31,1,-1,10,2,42,10
1,43,29,1,-1,8,2,32,3
2,34,60,1,-1,11,3,44,13
2,44,56,2,-1,10,2,40,8
1,39,48,1,-1,5,4,22,16
2,40,51,1,-1,12,1,48,2
2,40,27,1,-1,8,1,32,1
1,42,22,1,-1,11,3,46,13
2,42,48,1,-1,13,2,51,6
1,43,55,1,-1,13,3,51,12
1,40,18,1,-1,5,4,22,16
2,44,34,1,-1,10,2,42,10
2,43,52,1,-1,10,2,41,10
1,40,18,2,-1,3,7,4,19
2,33,55,1,-1,12,9,48,21
1,33,54,1,-1,1,6,1,18
2,40,66,1,-1,5,4,22,16
2,40,65,1,-1,5,4,22,16
2,43,33,1,-1,10,2,41,10
1,43,40,1,-1,11,1,46,1
2,40,47,1,-1,5,1,22,2
1,37,64,1,-1,3,7,4,19
2,41,31,1,-1,4,4,12,16
1,42,36,1,-1,4,8,12,20
2,43,55,1,-1,8,1,32,1
2,43,43,1,-1,10,2,41,10
1,39,39,1,-1,9,3,38,14
1,42,54,1,-1,4,2,13,9
2,39,59,1,-1,5,1,22,2
1,40,62,1,-1,9,3,38,12
2,44,62,1,-1,7,4,25,16
1,43,38,1,-1,8,1,34,1
1,45,30,1,-1,13,2,51,7
1,46,55,1,-1,10,2,40,8
1,43,50,1,-1,4,2,8,3
1,43,36,1,-1,9,2,36,3
2,43,34,1,-1,12,1,49,1
1,44,31,1,-1,8,1,32,1
1,43,45,1,-1,7,2,25,3
2,44,45,1,-1,13,1,51,1
1,45,42,1,-1,12,2,49,7
2,44,40,1,-1,13,10,51,22
2,39,65,1,-1,12,1,49,1
2,43,37,1,-1,13,1,51,1
2,46,54,1,-1,7,2,27,9
1,44,46,1,-1,13,1,51,1
2,44,47,1,-1,9,1,36,1
2,45,34,1,-1,13,2,51,7
2,44,34,1,-1,10,1,42,1
2,44,32,1,-1,12,1,49,1
1,39,38,1,-1,9,1,38,2
2,43,27,1,-1,9,1,36,1
1,43,31,1,-1,13,2,51,3
1,44,55,1,-1,9,1,36,2
2,44,41,1,-1,9,1,36,1
1,40,21,1,-1,9,3,38,14
1,44,40,1,-1,9,2,36,3
1,39,61,1,-1,7,2,25,3
1,44,58,1,-1,7,5,25,17
1,44,27,1,-1,11,1,45,1
2,43,28,1,-1,5,1,22,2
2,43,35,1,-1,12,1,49,1
2,44,59,1,-1,7,2,25,9
2,44,40,1,-1,8,1,32,2
1,43,42,1,-1,9,2,36,3
1,44,30,1,-1,5,2,22,3
1,43,40,1,-1,13,1,51,1
2,43,32,1,-1,9,1,36,2
2,39,61,1,-1,10,2,41,5
2,39,46,2,-1,6,10,23,22
2,46,43,1,-1,9,1,36,2
1,46,41,1,-1,9,2,36,7
2,39,43,1,-1,6,10,23,22
2,40,45,1,-1,10,3,43,11
2,44,25,2,-1,10,2,42,6
1,43,26,1,-1,9,2,36,3
2,45,29,1,-1,13,2,51,7
1,43,53,1,-1,7,2,30,3
1,43,39,1,-1,5,10,22,22
2,39,36,1,-1,5,10,22,22
2,44,39,1,-1,13,2,51,6
2,44,57,1,-1,10,2,42,5
2,43,61,1,-1,10,2,40,8
2,44,37,1,-1,8,4,34,16
2,43,42,1,-1,10,2,40,8
1,44,47,1,-1,13,2,51,4
1,40,36,1,-1,3,7,4,19
1,39,35,1,-1,11,3,46,13
1,39,35,1,-1,11,3,46,13
1,39,31,1,-1,11,3,46,13
2,39,36,1,-1,11,3,46,13
1,39,35,1,-1,3,1,4,1
2,40,42,1,-1,8,5,34,17
1,39,54,1,-1,3,1,4,1
1,36,16,2,-1,11,3,46,13
1,42,54,1,-1,3,7,4,19
1,43,26,1,-1,9,1,36,2
1,43,64,1,-1,6,10,23,22
2,43,60,1,-1,10,2,42,10
2,43,28,1,-1,8,5,33,17
1,40,34,1,-1,5,4,21,16
2,43,34,1,-1,10,2,40,8
1,41,44,1,-1,3,7,4,19
2,42,40,1,-1,3,5,4,17
2,40,54,1,-1,9,3,38,15
2,43,32,1,-1,9,5,36,17
2,43,38,1,-1,10,2,40,8
2,40,23,1,-1,9,2,36,7
1,39,33,2,-1,3,7,4,19
1,41,59,2,-1,4,9,11,21
2,43,46,2,-1,10,1,42,1
1,43,56,1,-1,8,4,33,16
2,43,51,1,-1,11,3,44,15
2,44,61,1,-1,8,1,34,1
2,44,58,1,-1,10,2,40,8
1,43,60,1,-1,6,10,23,22
1,43,24,1,-1,8,4,34,16
2,40,21,1,-1,10,1,43,1
1,44,33,1,-1,6,1,23,2
2,43,34,1,-1,11,1,46,2
2,44,37,1,-1,10,2,40,8
1,43,38,1,-1,11,2,44,9
1,42,30,1,-1,8,1,35,1
2,44,30,1,-1,9,1,36,2
1,39,42,1,-1,3,7,4,19
2,40,59,1,-1,5,4,22,16
1,44,52,1,-1,9,1,36,1
2,43,43,1,-1,10,2,41,10
1,43,53,1,-1,8,4,34,16
2,43,49,1,-1,8,4,34,16
2,36,16,1,-1,5,4,22,16
1,39,62,1,-1,6,5,24,17
2,42,38,1,-1,10,3,42,11
1,39,72,1,-1,12,3,49,14
1,43,39,1,-1,4,1,8,2
2,40,38,1,-1,9,1,38,1
1,43,28,4,8,9,3,38,14
2,42,52,1,-1,10,3,43,15
1,42,57,1,-1,5,10,22,22
1,40,85,2,-1,6,3,23,12
2,43,53,1,-1,12,1,49,1
1,42,31,1,-1,5,8,22,20
2,39,23,1,-1,11,3,46,13
1,34,15,1,-1,11,3,46,13
1,43,50,1,-1,10,2,41,10
2,42,46,1,-1,10,5,42,17
1,40,18,1,-1,11,3,46,13
1,42,32,1,-1,6,5,23,17
2,41,60,1,-1,10,5,42,17
2,41,39,1,-1,12,3,48,15
1,43,41,1,-1,4,1,8,2
2,41,62,1,-1,10,2,42,10
1,39,69,1,-1,4,9,17,21
2,40,56,1,-1,12,1,49,1
1,41,32,1,-1,10,1,42,1
1,38,33,1,-1,12,10,47,22
2,42,66,1,-1,5,2,22,10
2,40,55,1,-1,9,1,36,1
2,43,62,1,-1,10,2,40,6
1,44,30,1,-1,9,1,36,2
2,43,39,1,-1,4,5,19,17
1,39,41,1,-1,3,8,4,20
2,44,52,1,-1,9,1,36,1
2,39,24,1,-1,4,4,7,16
2,39,43,1,-1,8,1,32,2
1,43,61,1,-1,9,3,38,14
2,43,57,1,-1,12,3,48,15
2,45,52,1,-1,9,2,36,7
1,43,52,1,-1,10,2,40,8
2,36,42,2,-1,8,5,32,17
1,39,26,1,-1,5,10,21,22
1,39,21,1,-1,11,3,46,13
2,37,18,2,-1,11,3,46,13
1,35,16,1,-1,11,3,46,13
2,42,40,1,-1,8,4,34,16
2,43,51,1,-1,10,2,40,8
1,43,50,1,-1,8,1,32,1
2,43,65,1,-1,9,1,36,1
1,39,39,1,-1,3,7,4,19
1,40,58,1,-1,9,9,38,21
2,44,32,1,-1,9,2,36,3
1,39,49,1,-1,6,9,24,21
2,39,47,1,-1,10,5,42,17
1,39,23,1,-1,3,7,4,19
2,39,22,1,-1,9,1,36,1
2,39,26,1,-1,11,3,44,13
2,44,46,1,-1,4,2,10,4
1,43,52,1,-1,8,1,32,1
1,40,50,1,-1,8,4,34,16
2,42,45,1,-1,8,5,33,17
1,40,21,1,-1,11,3,44,14
1,41,45,1,-1,12,9,47,21
2,41,35,1,-1,9,8,38,20
1,39,39,1,-1,9,8,38,20
1,41,63,1,-1,12,8,47,20
2,44,27,1,-1,10,2,40,8
2,39,58,1,-1,3,10,4,22
2,39,41,1,-1,10,3,41,11
1,39,51,1,-1,10,8,40,20
2,43,22,1,-1,10,2,40,8
2,43,23,1,-1,9,5,36,17
2,44,65,1,-1,10,1,41,1
1,39,55,1,-1,9,5,38,17
1,39,45,1,-1,3,7,4,19
2,40,43,1,-1,12,3,50,14
1,40,20,1,-1,3,7,4,19
2,42,51,1,-1,13,2,51,3
1,39,27,1,-1,11,1,46,1
2,39,38,1,-1,13,5,51,17
1,37,18,1,-1,11,3,46,13
1,39,22,4,12,11,3,46,13
1,36,32,1,-1,5,5,22,17
2,39,69,1,-1,10,3,42,11
2,43,51,1,-1,9,5,36,17
1,43,45,1,-1,6,10,23,22
1,33,31,1,-1,9,3,38,14
2,40,21,1,-1,10,2,41,10
2,40,41,1,-1,12,3,48,15
1,39,65,1,-1,3,7,4,19
2,40,54,1,-1,10,5,40,17
2,40,41,1,-1,10,1,43,1
1,39,41,1,-1,10,3,40,12
2,39,50,1,-1,8,1,32,2
1,43,50,4,2,9,3,38,12
1,43,29,1,-1,10,2,40,8
1,43,72,1,-1,9,2,36,4
2,45,70,1,-1,9,2,36,7
2,42,35,1,-1,5,4,22,16
1,39,30,1,-1,3,10,4,22
2,46,58,1,-1,8,1,34,1
1,46,62,1,-1,9,2,36,7
2,43,37,1,-1,6,1,23,1
1,39,43,1,-1,6,10,23,22
2,43,47,1,-1,13,5,51,17
1,43,29,1,-1,12,8,47,20
1,43,30,1,-1,11,3,46,13
2,39,28,1,-1,11,3,46,13
2,39,60,1,-1,10,5,42,17
2,44,35,1,-1,10,2,43,6
2,39,66,1,-1,10,3,42,11
2,43,66,1,-1,9,2,38,8
1,44,74,4,18,9,2,36,10
2,43,59,1,-1,10,2,42,10
2,39,38,1,-1,10,10,40,22
1,44,31,1,-1,9,2,36,3
2,44,31,1,-1,9,2,36,4
2,35,60,1,-1,11,3,46,13
2,39,28,1,-1,5,4,22,16
1,38,27,1,-1,6,10,24,22
1,39,64,1,-1,5,4,21,16
2,41,32,1,-1,10,3,42,11
1,39,48,1,-1,5,4,22,16
1,43,50,1,-1,5,4,22,16
2,39,41,1,-1,8,5,32,17
1,43,77,7,-1,11,3,46,13
2,43,61,1,-1,10,1,42,1
2,43,26,1,-1,10,3,41,11
1,40,64,1,-1,12,2,49,6
2,39,41,1,-1,1,6,1,18
1,39,47,1,-1,3,1,4,1
1,42,21,1,-1,3,7,4,19
2,42,67,1,-1,10,2,42,10
1,40,51,2,-1,3,7,4,19
2,38,39,1,-1,10,5,41,17
1,43,42,1,-1,6,1,23,1
2,43,42,2,-1,6,10,23,22
2,43,38,1,-1,10,2,42,10
1,43,47,1,-1,8,4,34,16
2,40,19,1,-1,11,4,46,16
1,40,22,1,-1,11,3,46,13
2,40,21,1,-1,10,2,40,8
2,43,22,1,-1,11,3,45,12
2,35,52,1,-1,8,3,34,14
1,35,60,1,-1,12,8,47,20
2,43,35,1,-1,9,3,38,14
1,41,38,1,-1,3,7,4,19
2,44,44,4,3,9,1,38,1
2,34,51,7,-1,6,10,23,22
1,44,85,1,-1,3,1,4,1
2,42,85,1,-1,3,5,4,17
1,44,65,2,-1,9,1,36,2
2,39,45,1,-1,1,1,1,1
2,39,22,1,-1,12,3,48,15
2,39,24,1,-1,12,2,48,5
2,40,64,1,-1,5,4,22,16
2,40,26,1,-1,12,3,48,15
2,43,61,1,-1,10,2,43,10
1,44,67,1,-1,10,2,42,10
2,43,59,1,-1,10,3,41,15
2,43,37,1,-1,10,2,41,10
1,44,34,1,-1,9,2,36,3
2,42,73,1,-1,9,1,36,2
2,44,35,1,-1,9,1,36,2
1,43,38,1,-1,6,2,23,9
2,43,65,1,-1,8,4,33,16
1,43,64,1,-1,5,4,22,16
2,44,28,1,-1,10,2,41,10
1,43,28,1,-1,9,4,38,16
2,42,34,1,-1,8,5,32,17
1,40,35,1,-1,6,5,23,17
2,42,60,1,-1,10,2,41,10
1,43,63,1,-1,9,2,36,3
2,43,29,1,-1,8,4,34,16
1,39,29,1,-1,3,7,4,19
1,43,43,1,-1,9,1,36,2
2,43,42,1,-1,10,2,43,6
2,43,57,1,-1,10,2,42,10
2,44,57,1,-1,10,2,40,8
1,39,48,1,-1,11,1,46,1
1,38,53,1,-1,3,7,4,19
1,39,30,1,-1,5,8,22,20
2,43,28,1,-1,10,2,41,10
1,43,58,1,-1,11,3,45,14
2,42,61,1,-1,11,5,44,17
1,39,62,1,-1,9,3,38,14
1,40,24,1,-1,9,3,38,14
1,42,62,1,-1,11,10,44,22
2,42,60,1,-1,11,4,46,16
2,44,39,1,-1,10,2,42,10
1,39,20,1,-1,11,3,46,13
1,40,41,1,-1,11,1,44,2
2,40,40,1,-1,10,2,40,8
2,42,36,1,-1,8,2,33,8
1,43,39,1,-1,11,3,44,15
2,43,36,1,-1,11,3,44,15
1,36,61,1,-1,6,10,23,22
2,40,50,1,-1,6,10,23,22
1,39,42,1,-1,4,9,15,21
2,43,42,1,-1,8,1,33,1
2,39,36,1,-1,9,3,38,14
1,43,41,1,-1,8,2,32,3
2,39,54,1,-1,12,3,48,11
1,43,55,1,-1,8,2,32,3
1,42,58,1,-1,5,4,21,16
2,43,45,1,-1,10,2,41,10
1,43,25,4,61,9,3,38,14
1,42,60,1,-1,13,2,51,10
1,43,66,1,-1,11,3,45,14
2,41,33,1,-1,10,2,42,10
1,41,44,1,-1,1,10,1,22
1,39,49,1,-1,4,9,5,21
1,37,20,1,-1,4,9,6,21
2,45,57,1,-1,10,1,43,1
1,42,58,1,-1,3,1,4,1
1,43,25,1,-1,5,4,21,16
1,43,24,1,-1,11,3,46,13
2,40,22,1,-1,11,3,44,13
1,43,73,1,-1,9,2,36,4
2,44,45,1,-1,4,5,15,17
2,39,70,1,-1,4,5,13,17
1,39,32,1,-1,13,3,51,12
2,44,67,1,-1,6,3,23,15
1,39,66,1,-1,7,1,29,1
1,40,64,1,-1,11,3,46,13
2,40,23,1,-1,10,2,40,8
2,41,62,1,-1,10,5,40,17
1,36,17,1,-1,11,3,46,13
1,40,43,1,-1,4,9,14,21
2,43,38,1,-1,12,3,48,15
1,43,49,1,-1,4,8,7,20
2,44,52,1,-1,13,1,51,1
1,46,49,1,-1,10,2,40,8
2,41,37,2,-1,6,5,23,17
2,39,50,1,-1,12,2,49,6
2,39,63,1,-1,10,2,42,10
1,39,32,1,-1,11,3,46,13
1,39,34,1,-1,3,7,4,19
2,45,52,1,-1,9,1,36,2
1,39,85,1,-1,6,10,23,22
1,39,32,1,-1,11,9,46,21
1,39,58,1,-1,9,3,38,14
2,39,56,1,-1,12,3,50,14
1,39,28,1,-1,11,9,46,21
1,44,36,1,-1,9,2,36,3
2,44,44,1,-1,9,2,36,3
1,39,66,1,-1,5,4,22,16
1,42,38,1,-1,7,2,31,3
2,42,33,2,-1,7,2,31,8
2,43,59,1,-1,8,2,34,9
1,44,61,1,-1,3,2,4,4
1,43,35,1,-1,10,1,42,1
2,44,35,1,-1,10,2,42,10
1,43,77,1,-1,9,1,36,1
2,40,24,1,-1,5,4,22,16
1,40,25,1,-1,5,4,22,16
1,40,24,4,15,10,3,40,15
1,43,32,1,-1,4,2,7,4
2,43,29,1,-1,10,2,41,10
2,43,35,1,-1,8,4,35,16
1,43,40,1,-1,9,5,36,17
2,43,26,1,-1,10,3,41,11
1,43,34,1,-1,10,10,40,22
1,42,41,1,-1,13,3,51,12
2,39,33,1,-1,9,5,36,17
1,43,28,1,-1,5,1,22,1
1,39,56,1,-1,6,3,23,14
1,39,57,1,-1,6,3,23,14
2,40,35,1,-1,13,3,51,12
1,39,31,1,-1,9,3,38,12
1,39,23,1,-1,10,10,43,22
1,43,34,1,-1,12,1,49,1
2,44,31,1,-1,10,2,41,10
2,39,53,1,-1,10,3,43,15
1,39,56,1,-1,6,5,23,17
2,39,19,1,-1,11,5,46,17
2,44,60,1,-1,13,2,51,6
1,44,48,1,-1,8,1,32,2
1,43,34,1,-1,9,2,38,3
2,43,33,1,-1,10,5,43,17
2,43,60,1,-1,8,1,34,1
2,40,41,1,-1,12,3,48,15
2,40,56,1,-1,10,2,41,10
1,40,29,1,-1,1,10,1,22
1,39,36,1,-1,4,4,14,16
1,44,37,1,-1,9,1,38,2
1,41,41,1,-1,13,5,51,17
2,39,39,1,-1,10,3,41,11
1,46,39,1,-1,8,2,32,3
2,42,37,1,-1,8,5,32,17
1,45,56,1,-1,9,2,36,7
2,44,56,1,-1,10,2,43,10
1,43,28,1,-1,5,1,22,2
1,43,27,1,-1,9,2,36,3
1,46,39,1,-1,10,2,40,8
2,44,36,1,-1,9,2,36,3
2,43,45,1,-1,9,1,36,1
1,39,67,1,-1,11,3,45,13
1,40,41,1,-1,7,8,29,20
1,40,64,1,-1,5,4,22,16
2,40,24,1,-1,9,2,38,10
1,40,66,1,-1,9,1,36,1
2,38,66,1,-1,9,5,36,17
2,43,63,1,-1,4,4,14,16
2,43,64,1,-1,10,2,43,8
2,40,33,4,2,4,9,14,21
1,43,38,1,-1,5,10,21,22
1,43,52,1,-1,8,5,32,17
2,42,44,1,-1,10,2,43,8
2,39,36,1,-1,10,3,42,11
2,41,54,1,-1,12,3,48,15
2,43,28,1,-1,3,7,4,19
2,40,65,1,-1,9,1,36,2
2,39,21,4,15,10,2,43,8
1,40,24,1,-1,3,1,4,2
1,43,40,1,-1,9,2,36,3
2,43,85,1,-1,10,2,40,9
1,44,57,1,-1,3,7,4,19
2,44,58,1,-1,8,1,32,2
1,39,51,1,-1,9,3,38,14
2,43,47,1,-1,10,2,40,8
2,41,36,1,-1,8,4,33,16
1,32,59,1,-1,11,9,46,21
2,44,48,1,-1,10,2,41,10
1,43,57,1,-1,5,4,22,16
2,39,53,1,-1,4,9,7,21
1,34,60,1,-1,5,10,22,22
1,43,29,2,-1,6,1,24,2
1,45,63,1,-1,6,5,23,17
1,39,56,1,-1,10,3,40,14
1,43,70,1,-1,12,1,48,1
2,42,55,1,-1,9,5,36,17
1,40,66,1,-1,4,8,19,20
2,40,57,1,-1,4,5,16,17
2,40,43,1,-1,5,1,22,1
2,44,34,1,-1,5,1,21,1
1,44,36,1,-1,10,2,41,10
2,40,21,4,4,4,9,10,21
1,39,25,1,-1,12,8,47,20
1,39,23,1,-1,3,8,4,20
1,40,62,1,-1,9,3,38,14
1,43,65,1,-1,9,4,38,16
2,43,65,1,-1,8,4,34,16
1,39,45,1,-1,3,7,4,19
2,43,46,2,-1,8,4,34,16
2,43,25,1,-1,11,3,44,12
1,39,43,1,-1,10,5,42,17
1,40,19,1,-1,10,8,40,20
1,44,42,1,-1,6,1,23,1
1,43,27,1,-1,10,2,40,6
2,44,23,1,-1,10,2,43,10
1,39,61,1,-1,4,9,7,21
2,43,63,1,-1,10,2,40,8
1,39,67,1,-1,10,9,41,21
2,39,26,1,-1,10,3,42,11
1,34,35,1,-1,4,9,9,21
1,39,36,1,-1,4,8,9,20
1,40,37,1,-1,10,3,40,15
1,43,69,1,-1,10,2,40,8
2,42,41,1,-1,8,2,33,10
1,42,46,1,-1,10,3,42,11
1,39,25,4,15,11,3,46,13
2,39,31,1,-1,11,3,46,13
1,39,39,1,-1,4,9,10,21
2,37,49,1,-1,5,10,22,22
2,38,18,1,-1,11,3,46,13
1,39,20,1,-1,5,10,22,22
2,39,45,1,-1,11,10,46,22
1,33,63,2,-1,4,9,10,21
2,39,42,1,-1,10,3,42,11
1,39,50,4,22,5,4,22,16
2,40,19,4,3,10,2,40,8
2,42,72,1,-1,8,4,34,16
1,44,73,1,-1,4,1,6,1
2,45,35,1,-1,9,2,36,7
2,39,48,1,-1,11,1,46,1
2,40,39,1,-1,11,1,44,1
1,44,38,1,-1,10,2,40,9
2,39,28,4,12,11,5,45,17
1,42,23,1,-1,6,7,24,19
2,43,24,1,-1,10,2,40,8
1,40,73,1,-1,4,8,6,20
2,41,69,1,-1,5,5,22,17
2,43,44,1,-1,12,1,49,2
1,46,45,1,-1,10,2,40,8
2,40,24,1,-1,5,4,22,16
2,41,44,2,-1,10,2,40,8
1,41,46,1,-1,10,2,41,10
2,44,56,1,-1,10,2,40,8
1,43,55,1,-1,8,4,33,16
2,41,31,1,-1,5,1,22,1
1,43,29,1,-1,5,1,22,1
2,40,50,1,-1,8,5,32,17
2,39,43,1,-1,5,10,22,22
1,39,50,1,-1,4,9,14,21
2,39,38,1,-1,4,3,14,13
1,40,48,1,-1,12,8,47,20
2,40,43,1,-1,9,1,36,2
1,43,24,1,-1,11,1,44,1
1,37,18,1,-1,5,4,22,16
1,39,25,1,-1,3,7,4,19
1,43,59,1,-1,13,3,51,12
1,40,50,1,-1,6,10,23,22
